id_music,id_user,user_gender,user_age,rating,date
6,4381,1,40,6,2016-12-30
0,9625,1,35,9,2016-08-26
1,6459,1,39,8,2014-09-24
8,4885,0,46,6,2023-03-28
1,3182,0,45,9,2013-07-13
0,9359,1,30,9,2014-01-18
3,706,1,40,5,2016-04-09
4,345,1,33,8,2016-01-30
5,8605,1,36,8,2020-10-12
9,4328,1,34,5,2016-04-06
7,6973,0,41,7,2016-11-14
9,7611,1,46,7,2022-07-05
6,1671,1,43,6,2013-08-06
0,934,1,43,7,2018-08-17
9,766,0,40,9,2017-12-28
1,7662,1,36,7,2013-04-30
4,8499,1,39,5,2017-06-16
9,2409,0,39,9,2019-05-28
9,2729,0,44,8,2018-08-19
8,2726,0,42,9,2021-04-15
0,1666,0,37,8,2022-10-08
2,2955,0,34,7,2013-08-18
3,954,0,39,7,2014-03-07
7,10137,0,37,6,2020-04-05
5,6068,1,38,9,2017-11-28
8,2051,0,37,6,2013-02-03
4,6799,0,39,6,2015-01-05
2,9725,0,35,8,2014-12-03
9,4805,0,43,6,2017-06-05
9,9708,1,39,9,2018-02-17
6,9195,1,41,7,2019-12-24
2,2310,1,37,8,2017-07-16
2,1263,0,43,9,2020-02-16
8,218,1,38,9,2015-04-22
4,8873,1,43,9,2014-11-08
5,1612,1,36,9,2014-11-16
4,10138,1,31,6,2019-12-10
9,5495,1,43,8,2020-02-25
2,7427,0,37,7,2016-05-05
9,5276,1,38,7,2013-03-05
2,7042,1,49,8,2021-08-31
7,4462,1,37,6,2018-02-21
2,8008,0,31,7,2017-01-10
2,7766,1,36,8,2021-12-17
9,7094,0,32,10,2016-04-23
5,4158,1,38,9,2020-04-21
0,3052,0,48,6,2017-05-22
3,23,0,39,9,2016-03-07
2,661,1,43,6,2019-08-08
9,562,0,34,6,2016-06-10
4,6359,0,40,6,2018-01-06
5,9076,0,38,6,2014-03-12
8,7586,0,39,8,2018-09-04
8,4681,1,44,7,2018-01-27
7,5226,1,41,5,2017-07-23
5,5374,0,38,8,2021-02-06
8,8564,0,39,9,2017-12-05
3,2235,1,38,6,2018-03-10
3,87,1,38,5,2018-09-16
5,558,0,39,7,2019-01-07
0,4127,0,42,7,2015-11-15
9,9873,1,41,6,2021-07-23
5,2424,0,39,8,2022-09-10
0,9212,0,32,6,2018-01-15
6,3862,0,44,9,2020-09-19
7,7654,1,45,4,2021-03-11
8,9643,1,41,8,2020-06-26
2,1911,0,44,10,2013-01-21
0,9797,0,49,7,2014-09-21
9,8386,0,43,8,2016-11-13
8,9117,0,36,8,2019-11-21
7,1082,0,39,7,2019-04-20
7,504,1,40,5,2022-11-13
6,6418,1,39,6,2020-01-29
6,10002,1,55,8,2019-02-13
6,2581,1,42,8,2020-06-16
5,6622,1,47,6,2015-01-04
7,1097,1,42,7,2019-10-17
0,5972,0,41,7,2018-01-07
9,827,0,38,8,2017-05-17
8,2617,1,36,7,2013-06-06
1,7590,1,42,8,2021-02-04
4,4960,0,37,7,2022-10-17
0,7961,0,36,9,2019-11-23
1,2325,0,44,7,2018-06-11
9,1899,1,35,8,2016-01-18
3,8322,0,34,6,2022-06-27
9,7577,0,40,6,2021-05-10
7,2748,0,38,8,2021-04-28
5,5383,1,35,7,2015-05-27
4,4022,0,38,6,2014-06-04
7,4183,0,37,7,2017-05-14
8,6479,0,42,7,2013-08-25
9,3069,0,46,8,2014-05-08
1,5446,0,35,4,2019-10-13
6,3954,0,48,9,2013-09-01
8,8122,0,40,5,2017-07-10
3,9511,0,38,9,2013-03-05
8,7382,1,41,5,2022-12-29
5,8221,1,37,7,2021-08-14
3,3156,1,36,7,2018-12-08
2,6868,1,41,6,2018-01-29
8,8774,1,40,7,2015-09-15
0,747,1,47,7,2016-07-14
8,9452,0,36,7,2015-05-23
1,3844,0,39,7,2016-09-08
7,7382,1,37,8,2019-03-03
0,4516,0,37,7,2014-01-20
4,2810,1,37,8,2013-04-05
3,10337,0,34,9,2015-11-12
0,6983,1,35,6,2016-08-07
9,8715,0,38,6,2018-10-29
6,3117,1,47,10,2014-08-30
3,10070,1,37,7,2014-04-24
6,3972,1,37,9,2015-07-04
2,9955,1,47,7,2013-02-26
0,240,1,41,7,2023-03-20
5,7471,1,33,9,2018-02-21
4,2005,1,43,7,2019-09-17
6,3930,1,39,8,2014-04-16
0,6610,0,44,5,2015-08-27
7,4811,0,37,10,2018-12-23
7,2561,0,35,8,2021-11-11
0,3075,1,35,8,2017-01-11
8,6558,0,46,6,2023-02-07
2,9294,0,34,8,2022-07-15
3,7955,1,38,10,2022-06-27
7,2519,1,39,8,2020-06-28
4,6072,1,50,5,2019-12-11
6,8745,0,41,9,2020-02-10
8,3430,1,36,6,2019-07-05
0,8295,1,38,7,2020-07-10
3,7520,0,36,9,2014-06-30
2,10212,0,34,7,2018-04-09
8,5631,0,38,8,2015-07-04
1,2516,1,42,7,2013-05-22
0,10060,1,42,7,2022-09-19
6,2029,1,42,6,2022-03-05
7,4314,1,36,6,2020-12-24
8,10059,1,36,7,2021-04-04
1,6891,0,38,8,2021-06-02
9,7394,1,44,5,2014-06-28
4,5821,0,41,7,2018-08-29
1,8102,0,47,8,2022-07-16
7,2217,1,38,8,2015-06-20
3,8301,0,43,9,2017-08-29
0,8234,1,40,6,2018-07-13
8,1824,0,40,5,2015-12-01
6,4008,1,27,8,2014-01-30
9,910,1,39,6,2016-09-10
4,3183,0,34,8,2017-08-04
0,953,1,34,7,2019-03-05
3,9082,0,45,7,2021-11-23
8,4416,0,40,4,2018-10-22
9,5024,0,40,8,2022-01-25
3,4194,0,36,9,2022-09-27
7,63,0,40,8,2016-12-29
2,3445,1,37,8,2022-01-03
0,6958,1,37,6,2014-02-19
6,6338,0,40,7,2021-01-13
1,5089,0,46,10,2020-12-27
9,183,0,36,8,2020-05-27
3,8601,0,42,7,2013-03-01
1,8548,0,36,5,2023-02-13
9,7150,1,52,7,2013-11-30
4,2109,1,45,8,2013-07-28
6,714,0,40,5,2018-04-11
6,1734,1,45,9,2017-12-20
8,10051,0,39,5,2019-07-18
4,8698,1,33,5,2019-07-01
8,2067,0,38,8,2020-05-19
7,9926,0,35,7,2014-05-26
1,7570,1,38,6,2014-03-16
0,9567,1,40,7,2021-07-06
4,8295,0,37,8,2021-06-29
5,6402,1,46,9,2016-01-02
6,4382,0,41,8,2015-06-21
8,3333,1,36,10,2018-10-23
7,4995,0,36,8,2016-12-17
3,6131,0,36,7,2023-01-19
6,9852,0,34,9,2023-01-04
6,2011,1,38,7,2015-06-09
7,3671,0,45,7,2013-02-19
2,2253,1,41,6,2014-06-04
2,9238,1,26,5,2016-07-02
2,2624,1,40,10,2013-02-26
5,1433,0,43,8,2019-10-29
0,4701,1,46,9,2018-01-03
1,8144,0,43,7,2018-12-27
1,3078,0,35,8,2020-07-20
1,2347,0,35,9,2019-05-30
1,9177,0,36,9,2023-01-25
8,9461,1,36,7,2020-05-01
2,7354,1,38,9,2016-07-25
2,2331,1,36,5,2021-11-18
3,5445,1,33,7,2014-02-10
5,10359,0,34,8,2022-09-14
0,6093,0,41,9,2023-03-24
9,9986,0,43,8,2014-12-01
3,5075,0,37,6,2015-02-07
2,6941,1,45,6,2022-03-15
3,3657,1,34,7,2016-12-07
9,398,1,47,9,2014-12-07
1,1801,1,42,6,2020-06-13
0,9043,1,42,7,2019-11-28
3,940,0,44,7,2014-05-23
3,9139,0,39,6,2019-02-12
0,4629,0,42,9,2017-11-26
0,4940,1,44,9,2022-09-09
8,10000,1,42,8,2015-07-25
5,2855,0,42,7,2019-11-15
0,1739,1,43,7,2020-10-05
2,9840,0,37,9,2016-03-26
6,9957,0,38,5,2014-09-06
8,553,1,39,7,2013-02-02
8,4431,1,41,9,2020-11-01
2,1828,0,43,6,2013-02-21
1,7849,0,40,6,2019-02-13
6,5381,1,38,8,2016-09-13
7,8906,1,44,8,2018-02-07
2,7406,1,42,10,2021-05-28
0,7231,0,35,7,2014-04-02
0,5837,0,41,9,2013-10-30
9,6918,1,41,9,2015-10-08
0,9805,0,43,7,2016-07-23
5,2823,0,43,10,2013-06-23
6,1650,1,39,7,2015-03-22
6,4564,1,35,9,2013-12-27
9,3895,0,41,5,2017-06-15
8,5545,1,39,7,2018-06-01
5,1774,1,42,9,2016-08-31
9,165,1,47,6,2021-11-28
4,8165,1,34,9,2018-05-01
8,344,0,39,7,2015-05-13
5,1344,1,38,7,2023-02-15
4,3495,1,45,8,2014-05-01
8,6188,0,46,9,2017-05-14
3,2703,0,44,6,2022-09-26
2,8371,1,41,8,2020-06-16
0,5486,0,40,9,2019-01-23
6,3922,1,38,6,2017-01-08
3,2457,0,44,9,2018-10-06
6,4246,1,44,8,2020-02-18
4,525,0,44,7,2013-09-28
5,912,0,38,8,2014-12-28
4,9392,0,31,10,2017-01-30
6,3685,0,37,8,2021-12-18
1,8516,1,46,6,2016-09-16
0,6145,1,42,7,2021-02-23
6,6844,1,50,7,2021-03-02
4,9948,0,41,9,2013-08-29
8,7268,0,32,9,2016-06-10
3,8845,1,33,9,2020-05-02
5,3306,1,35,9,2022-09-18
9,7490,0,39,7,2022-12-06
4,2391,1,44,8,2023-02-19
2,1742,1,39,6,2014-08-15
0,5250,1,34,9,2016-07-04
5,9130,1,46,8,2014-04-23
6,3906,1,35,7,2018-05-08
5,375,0,31,8,2018-01-04
6,2143,1,41,9,2014-01-13
3,7733,0,44,6,2013-04-30
3,4650,1,47,8,2019-05-20
5,122,0,48,7,2018-09-14
2,7500,0,43,7,2017-08-15
3,6290,1,45,6,2019-07-28
8,6804,1,43,7,2018-07-21
0,2477,1,35,6,2017-02-25
2,10317,1,28,6,2017-12-06
3,2290,1,40,8,2016-07-07
8,818,1,38,8,2019-05-21
6,1306,0,49,6,2017-08-18
7,2141,0,39,9,2020-08-07
1,9627,1,42,5,2016-07-05
0,9165,0,48,9,2013-12-27
2,1666,0,43,6,2017-10-03
4,2959,0,43,6,2018-08-04
6,5644,0,37,9,2021-03-19
6,5979,1,42,8,2014-10-04
2,2686,1,43,8,2014-08-29
8,3176,0,45,8,2018-04-13
9,4136,1,44,8,2016-12-04
7,5630,1,39,7,2020-05-23
1,2345,1,35,7,2022-10-02
6,4319,0,41,7,2019-05-19
8,7538,1,35,8,2014-01-08
9,2179,1,44,8,2015-04-17
0,5668,0,38,8,2021-05-02
0,4215,0,37,8,2013-05-23
7,5647,0,41,6,2015-12-30
5,8836,1,46,6,2022-03-26
2,2626,0,43,6,2022-09-08
2,9230,0,48,6,2021-03-12
5,282,0,41,7,2020-02-10
8,1145,1,39,6,2014-10-04
6,9986,1,33,10,2017-02-21
5,5010,1,42,9,2022-08-07
7,12,1,40,9,2020-01-05
1,3294,1,41,7,2021-02-23
0,6398,1,41,6,2022-06-28
2,4163,1,35,9,2020-10-20
9,10178,1,40,7,2013-01-04
5,7427,0,38,7,2013-04-26
0,3309,1,48,7,2016-03-19
0,7884,1,36,8,2020-03-11
3,9138,1,42,7,2017-03-08
8,6548,1,35,7,2014-12-03
9,7716,0,38,7,2016-08-07
6,671,1,36,6,2020-02-11
9,5821,1,42,9,2021-01-06
6,6889,1,45,5,2020-11-04
3,8880,1,50,8,2020-05-20
4,6681,0,42,8,2019-07-05
6,9177,0,36,7,2023-01-31
6,644,0,40,5,2022-03-06
6,8059,1,41,8,2018-09-02
4,9473,1,44,8,2019-06-16
7,8415,0,36,8,2020-02-16
7,4324,0,37,8,2016-10-28
2,816,1,44,8,2016-04-29
9,8091,0,33,7,2023-02-27
4,4935,1,44,7,2019-01-01
3,3033,1,34,7,2021-01-06
0,5031,1,36,7,2017-02-24
3,3180,0,43,7,2019-10-24
1,8953,0,35,6,2019-03-05
8,8717,0,43,8,2016-06-30
0,6947,0,47,8,2022-02-15
7,6888,0,44,6,2017-03-28
6,8488,0,39,10,2021-06-27
4,9218,0,38,7,2019-02-10
3,5209,1,45,7,2021-07-22
8,9491,1,46,7,2016-05-21
3,10298,1,38,9,2022-05-05
1,9368,1,46,5,2014-07-24
3,6655,0,39,5,2018-05-30
0,4468,1,46,5,2021-01-11
5,1482,0,34,4,2021-10-29
6,9495,0,42,7,2016-01-09
6,10105,0,38,8,2013-03-11
2,803,1,33,6,2017-01-06
9,7173,1,38,5,2022-12-13
4,6073,1,34,7,2022-07-26
4,4,0,38,9,2015-09-08
2,1443,0,49,7,2014-06-08
5,10325,1,37,8,2021-11-03
7,5922,0,50,9,2022-07-06
4,9419,0,43,7,2021-01-20
0,1374,0,45,5,2020-02-09
9,9181,0,39,6,2019-06-11
7,182,0,34,8,2013-01-03
5,3476,1,43,8,2019-06-14
9,4122,1,38,7,2022-05-21
4,3841,1,38,8,2015-01-27
7,5444,0,39,7,2022-03-05
5,5018,0,38,7,2017-12-25
1,183,0,35,8,2022-06-11
9,4088,1,33,9,2022-06-26
1,4062,1,32,8,2013-01-22
7,4861,0,36,8,2017-07-03
4,8514,1,39,9,2020-05-18
9,698,1,38,4,2020-06-07
8,7397,0,38,6,2015-05-31
1,8466,0,38,5,2021-09-12
6,2382,0,40,6,2016-01-23
4,1121,1,41,9,2017-07-08
6,10276,1,39,5,2013-11-08
0,1359,1,27,6,2017-02-16
3,3161,0,39,4,2018-11-20
6,6615,1,38,9,2015-11-20
6,8637,1,42,7,2023-01-01
0,2146,0,41,6,2014-03-29
2,145,0,35,8,2014-11-30
7,1315,0,45,9,2022-10-25
6,5426,1,43,10,2022-11-05
1,9396,1,34,7,2014-01-11
7,1986,0,47,7,2013-01-28
5,5993,0,49,7,2022-12-26
2,3433,0,36,7,2014-06-08
0,7376,1,37,9,2020-11-19
9,4920,1,40,7,2017-07-03
9,9507,0,41,9,2018-10-18
0,8807,1,43,7,2018-12-23
7,2816,1,47,7,2019-02-10
1,779,0,30,7,2022-06-28
9,8611,1,32,8,2015-05-22
3,5644,1,37,7,2013-06-11
7,1699,0,46,9,2023-02-27
9,5836,1,36,7,2020-01-20
8,2636,1,42,7,2016-10-05
5,8780,1,43,8,2015-01-26
7,8282,0,37,7,2022-09-21
7,2012,1,44,6,2022-01-31
5,6360,0,46,9,2021-05-04
2,8977,1,45,8,2018-08-25
4,10068,0,38,9,2013-08-08
5,6247,1,38,8,2015-12-20
5,3972,1,48,9,2013-04-15
8,1459,0,36,10,2020-02-25
7,1142,0,40,9,2017-09-12
3,3453,0,44,6,2021-06-30
9,8751,1,43,9,2015-07-01
4,3957,1,47,8,2022-01-16
1,6476,1,40,9,2021-05-18
4,10021,1,37,8,2018-12-20
1,1110,0,43,7,2016-01-07
6,7227,0,40,8,2018-03-21
0,1098,0,48,7,2017-10-25
9,4040,0,38,7,2016-07-27
0,1670,1,36,9,2016-07-13
5,8284,1,32,8,2016-12-22
4,5258,0,40,5,2019-05-04
0,7331,1,35,7,2019-05-06
6,8115,1,34,8,2020-09-25
2,2442,1,43,8,2018-01-31
9,10005,0,39,6,2021-05-06
1,7526,1,41,7,2014-07-07
3,7476,0,34,8,2023-01-14
9,2066,0,42,7,2019-06-14
4,6314,1,49,6,2015-09-06
3,9429,1,31,6,2015-10-03
8,3690,1,34,8,2021-12-23
0,5408,0,50,8,2017-08-26
3,4157,0,40,7,2020-07-31
6,5190,1,46,8,2015-02-05
7,524,0,37,7,2020-01-19
6,4751,1,45,7,2018-08-30
7,648,1,35,7,2019-07-22
5,9540,1,37,7,2019-10-09
9,6674,0,37,5,2020-10-04
9,2694,1,40,8,2014-11-24
2,5826,0,37,7,2017-09-22
9,4718,1,49,8,2016-11-03
5,4378,0,37,6,2018-09-10
8,919,1,41,8,2019-12-10
8,3197,1,31,6,2016-07-28
8,6242,1,40,9,2020-02-22
9,6895,1,38,8,2014-06-08
6,8622,1,50,6,2013-02-19
9,4210,0,38,5,2020-08-24
0,6221,0,41,7,2020-03-05
8,7486,1,39,7,2022-04-04
3,9805,1,41,10,2014-07-18
0,519,1,31,9,2017-09-08
4,9061,0,34,10,2021-07-07
5,5556,0,31,7,2020-05-11
8,1091,1,42,9,2016-09-13
2,1642,0,39,9,2018-12-11
7,67,0,43,5,2017-08-19
0,5689,1,48,4,2015-11-10
0,4063,0,32,8,2015-07-12
3,6826,0,36,6,2018-04-15
5,6945,0,46,6,2018-03-07
8,30,0,37,7,2017-06-01
9,9967,0,37,7,2016-07-10
3,5498,1,41,4,2013-09-21
0,7491,1,41,6,2023-02-03
0,6979,1,48,9,2014-07-31
8,2114,1,37,8,2014-08-15
6,5402,1,42,10,2015-05-17
7,3681,0,44,8,2013-04-15
5,8888,1,36,9,2021-04-23
8,4171,0,38,8,2017-05-06
6,8552,1,43,9,2017-07-13
3,8327,1,45,7,2015-10-01
3,4325,1,46,10,2017-01-27
7,6374,0,41,8,2023-03-31
8,10187,0,43,4,2015-10-02
9,8590,1,35,8,2015-05-29
7,680,0,42,7,2021-06-28
9,7003,1,42,9,2020-06-04
0,75,1,37,6,2021-04-12
2,1695,1,45,7,2020-06-04
0,919,0,38,4,2020-09-30
6,7261,1,41,5,2019-04-13
7,1016,0,43,6,2018-07-23
3,4596,0,35,8,2016-08-02
3,1539,1,42,6,2016-02-20
4,7360,1,35,8,2013-04-11
3,4153,0,41,8,2013-08-29
1,9400,0,36,10,2017-10-11
4,8171,0,31,8,2019-11-29
5,963,0,40,8,2014-07-09
0,3669,0,41,8,2015-06-14
6,5468,1,43,7,2016-08-04
9,9441,1,36,5,2016-10-27
6,2932,1,40,8,2017-05-08
0,241,1,38,9,2021-09-28
4,10007,0,37,8,2014-10-03
1,9219,0,39,9,2022-08-22
5,6620,0,39,7,2017-09-10
4,7846,0,42,8,2017-02-23
5,1839,0,43,7,2016-03-08
7,586,1,41,6,2021-05-10
8,305,1,32,10,2020-04-01
8,8760,1,34,7,2023-02-16
6,3125,1,33,9,2013-01-02
2,9903,1,39,6,2017-03-20
4,2351,1,44,8,2015-08-01
2,1285,1,37,8,2015-08-27
0,7371,1,41,9,2015-10-28
6,3865,1,50,9,2014-06-20
1,4937,0,38,9,2018-06-14
5,754,0,34,7,2020-09-10
1,7705,0,44,5,2013-09-27
3,2583,1,44,7,2023-03-31
6,1969,0,36,7,2014-11-03
0,8981,1,41,7,2021-06-08
0,3424,1,42,10,2018-07-04
0,2617,0,41,7,2014-02-28
8,1695,1,38,5,2019-06-13
1,2487,0,47,7,2020-06-10
3,5327,1,32,5,2019-12-13
4,9731,0,36,5,2015-05-12
1,7762,0,44,6,2013-01-04
8,8156,1,41,7,2016-05-18
3,8372,1,46,7,2014-03-03
8,1197,1,42,8,2016-02-02
5,5836,0,44,6,2019-11-17
1,1635,1,33,9,2018-09-10
9,5253,1,45,7,2016-01-24
2,3299,1,41,7,2018-04-02
3,9582,0,39,7,2014-07-29
8,8321,0,50,8,2020-01-06
7,4563,0,43,8,2020-10-02
2,5869,0,37,5,2021-06-12
9,492,0,40,8,2019-06-29
2,9610,1,40,7,2020-03-16
0,5452,1,38,7,2020-01-10
0,8196,0,40,7,2014-08-18
9,1930,0,48,7,2015-10-22
4,9243,0,37,5,2015-10-11
9,4890,1,46,7,2017-05-31
9,2878,1,43,7,2021-02-17
0,3344,1,42,6,2021-02-21
6,3627,1,40,7,2021-06-26
5,9905,0,33,9,2016-11-24
4,9320,1,42,6,2021-06-20
0,1449,1,40,6,2015-11-25
9,2956,0,34,6,2019-04-07
9,2491,0,42,6,2017-12-12
9,5745,0,33,7,2018-09-10
1,8105,0,38,7,2014-04-01
5,9223,0,41,8,2013-08-01
5,3490,1,37,8,2019-01-25
4,6811,1,30,8,2017-04-23
4,2691,0,39,6,2016-03-16
3,8485,0,41,6,2021-01-12
9,6243,1,37,8,2022-09-28
6,8228,0,35,4,2019-11-24
3,3193,1,43,9,2016-01-25
5,3676,0,44,8,2014-11-02
7,5730,1,37,6,2014-05-19
5,7204,1,42,4,2017-07-19
8,3794,1,47,7,2022-01-10
1,9338,1,34,8,2013-03-12
5,3244,0,45,5,2014-03-12
2,3954,1,40,6,2016-07-25
3,6300,1,45,9,2017-01-24
6,1180,1,47,9,2021-11-30
9,9183,0,38,8,2016-07-12
6,7940,0,33,7,2018-05-03
6,5310,1,40,7,2014-05-23
5,2388,0,37,9,2021-05-01
5,8836,1,36,9,2020-12-19
4,4084,1,44,8,2016-02-27
1,2659,0,37,9,2016-11-23
2,2773,0,35,8,2022-07-04
8,7231,1,38,9,2019-04-17
4,4322,0,39,8,2016-06-23
7,3377,0,34,9,2016-07-28
5,1649,1,40,6,2019-08-17
2,7255,1,40,8,2019-05-03
2,7085,1,43,6,2016-03-22
2,5338,1,40,7,2021-04-23
0,1754,1,39,8,2018-04-16
7,7882,0,37,9,2013-05-19
4,8796,1,43,9,2018-11-18
0,3370,0,39,8,2015-11-02
1,1128,1,34,9,2021-04-26
5,10208,0,40,5,2014-07-21
1,1856,0,41,8,2013-02-26
9,9134,0,39,10,2014-09-10
3,7477,1,41,8,2022-09-22
4,2485,1,42,6,2013-02-12
0,5357,1,44,8,2022-07-26
4,4443,0,34,7,2013-11-16
4,5506,1,46,9,2013-02-24
0,4731,0,47,7,2023-01-10
6,526,1,46,8,2019-08-11
1,1859,0,47,9,2016-12-24
2,1040,0,43,7,2017-09-23
5,1906,1,34,9,2017-01-24
8,8631,0,42,5,2022-03-15
5,2873,0,40,8,2013-02-28
7,4339,1,33,10,2016-12-02
6,7755,0,35,7,2017-05-21
6,8371,1,39,8,2014-09-02
2,5038,0,36,6,2015-06-28
6,9870,0,41,8,2016-06-14
2,7485,0,43,8,2014-09-17
4,4825,1,36,10,2020-12-25
7,2391,0,38,6,2020-06-12
7,9295,0,44,7,2022-11-20
0,5935,0,42,7,2022-04-23
8,3453,0,40,10,2017-06-07
5,7185,1,41,6,2018-07-01
2,7360,1,37,8,2020-03-02
1,8561,1,46,6,2022-11-07
6,3460,0,34,7,2015-05-30
0,5543,1,40,9,2016-10-07
3,4751,1,48,6,2019-10-12
6,8388,1,30,5,2014-06-21
3,7663,1,40,6,2013-02-11
1,7603,1,36,6,2021-02-16
4,2227,0,40,7,2018-12-09
2,688,0,43,7,2020-09-02
3,3991,0,39,7,2020-08-30
9,2435,1,37,5,2020-04-03
1,6142,0,38,5,2014-11-09
4,2074,1,44,6,2016-10-12
9,10141,0,36,7,2020-04-19
8,3989,0,41,5,2021-03-28
8,3348,1,35,8,2017-12-12
4,8199,0,37,6,2013-06-28
4,7337,1,40,10,2017-08-31
5,8377,1,29,6,2014-02-20
5,6181,1,37,9,2013-08-25
7,5262,1,43,8,2021-04-12
1,8171,0,46,10,2020-06-07
6,5860,1,40,5,2019-08-05
0,2502,1,39,6,2014-06-28
8,3076,1,43,7,2013-09-01
6,10011,1,45,7,2022-05-28
1,1651,0,36,8,2019-04-23
3,6131,0,38,7,2019-11-25
5,8082,0,37,9,2016-08-14
5,5083,0,38,8,2017-10-17
5,9815,1,39,8,2018-10-12
4,8388,0,34,7,2016-04-30
6,1882,1,45,8,2018-12-19
0,8325,1,43,8,2014-03-25
0,2001,0,40,5,2015-09-04
2,661,0,44,9,2014-03-27
7,4673,0,35,8,2020-09-15
4,7632,0,48,8,2014-11-23
7,8898,0,43,6,2015-01-14
1,4268,0,41,7,2015-06-19
9,5714,1,36,9,2019-08-04
2,8041,1,37,8,2016-05-06
3,8241,1,38,8,2019-03-13
2,3085,0,39,8,2019-05-30
9,656,0,39,8,2021-12-09
5,1016,1,40,6,2022-02-14
9,3576,1,45,9,2016-04-21
1,9588,0,40,7,2014-11-28
7,7010,1,37,7,2013-04-21
7,8607,0,38,6,2021-06-29
9,4235,0,34,8,2014-10-01
9,9794,1,44,8,2013-10-28
5,9058,1,42,7,2016-11-02
4,3407,0,38,7,2019-08-19
5,1225,0,46,9,2020-08-26
4,9367,0,36,7,2016-06-23
2,4969,0,37,7,2015-06-16
8,5081,1,48,7,2016-04-26
6,5560,0,42,9,2022-07-09
0,6383,0,49,9,2013-02-21
4,3670,1,47,8,2014-05-22
4,7144,1,41,9,2021-06-25
2,7495,0,35,6,2015-06-11
0,2625,1,37,7,2016-01-21
8,7234,1,39,8,2013-11-08
3,8615,1,48,7,2016-06-08
2,815,1,45,5,2019-12-26
9,6871,1,42,7,2015-09-17
1,106,1,38,8,2013-03-29
3,992,0,39,7,2023-01-10
9,8005,0,40,8,2019-01-10
5,813,0,36,9,2022-02-16
7,1306,0,35,8,2018-01-12
7,47,0,37,10,2014-09-12
2,3163,0,41,8,2014-06-19
8,2305,0,35,6,2014-08-15
2,8976,1,38,7,2018-05-04
2,4628,1,36,7,2014-03-03
0,3738,1,41,7,2019-11-03
1,5947,1,39,7,2016-03-04
7,8447,0,37,9,2015-05-06
0,1981,1,38,7,2021-06-13
7,3095,0,33,6,2021-06-22
8,3743,1,42,8,2013-04-15
4,996,0,42,7,2014-07-24
2,4176,0,41,10,2015-03-23
0,6041,1,37,7,2022-07-26
7,1919,1,37,5,2020-03-27
0,7830,1,40,7,2018-12-24
7,2422,1,47,8,2019-06-23
3,8538,0,48,9,2016-04-12
5,3714,0,40,6,2014-07-25
7,10325,1,42,8,2020-10-30
6,3571,1,40,6,2016-05-25
5,10299,0,42,9,2022-02-06
6,4363,0,50,6,2020-02-17
9,9080,0,45,8,2017-05-30
2,2359,1,47,8,2018-05-06
6,5386,0,37,7,2020-01-19
6,1772,1,37,6,2015-03-27
6,1552,0,38,7,2021-02-02
6,4808,1,36,7,2023-01-11
5,7266,1,34,6,2022-09-16
5,6760,0,42,8,2017-08-13
4,9711,1,35,7,2015-09-15
8,6073,0,42,7,2017-02-25
0,290,1,39,9,2017-06-08
5,7010,0,27,5,2016-02-22
5,6941,1,45,8,2020-07-03
4,2464,0,47,6,2018-07-27
9,10330,1,42,7,2020-09-30
2,2777,0,44,8,2015-08-13
5,884,0,36,9,2023-02-26
9,4910,1,39,8,2015-01-06
7,5601,0,37,9,2016-01-22
5,9683,0,42,7,2021-08-12
8,128,1,43,7,2019-10-23
1,10215,1,33,7,2022-02-25
9,1554,1,37,7,2020-11-05
1,112,1,31,8,2021-03-23
3,6167,0,39,5,2019-02-16
0,553,0,40,7,2016-06-07
3,2099,0,35,8,2014-03-30
8,4854,0,41,10,2017-11-10
6,5602,0,43,6,2013-01-27
1,6858,1,39,7,2020-09-18
9,7149,1,31,6,2018-05-19
8,2462,1,42,8,2018-10-29
0,3143,1,39,7,2021-10-12
1,6505,1,42,8,2020-07-03
9,8739,0,36,7,2016-06-10
9,1994,0,40,5,2018-02-23
0,9198,1,38,9,2015-06-23
3,9416,0,46,8,2014-04-14
6,169,1,43,7,2021-06-21
9,2021,1,34,3,2015-11-20
5,805,1,40,7,2019-10-11
9,9061,1,32,10,2017-09-02
3,10367,1,43,6,2018-10-10
5,7439,0,37,7,2013-12-26
6,4665,1,35,8,2015-08-07
3,5409,1,30,10,2020-04-12
9,4676,1,39,9,2022-01-24
1,2473,1,38,6,2021-05-21
4,3730,0,44,10,2021-04-15
3,6995,1,34,6,2015-06-14
7,8557,1,42,8,2016-03-31
1,2085,0,43,6,2013-02-02
7,7137,0,34,7,2015-05-12
9,5240,1,36,6,2018-02-12
6,10333,0,38,8,2017-03-03
2,9082,0,41,6,2021-10-08
1,6473,1,38,7,2021-06-20
6,9702,1,42,6,2018-01-04
8,10112,0,45,8,2016-09-09
0,5826,0,40,6,2014-08-10
7,4451,0,40,6,2014-06-18
5,7305,0,44,9,2013-05-17
0,4076,1,49,10,2019-02-23
2,4468,0,48,7,2016-12-24
3,2734,0,46,7,2015-09-26
4,2777,1,28,8,2016-09-23
4,4069,0,55,8,2019-02-20
0,280,0,46,9,2020-10-23
9,714,1,40,5,2020-10-14
8,9166,1,42,6,2014-11-14
8,6095,0,37,7,2015-07-23
8,1954,0,39,7,2017-08-22
2,9849,0,38,7,2018-05-12
9,186,1,42,8,2022-12-27
7,8751,0,43,7,2020-09-16
